date,time,user_name,text,link,retweet_counts,favorite_counts
2019-03-29,11:33:57,siva0370,"딱 노무현 대통령때 같어,앞도적 지지로 당선됐는데 여당이 야당한테 끌려 다니며 정부의 정책과 개혁에 무게가 안실리로 이게 정부의 무능으로 변질돼며 친노,대통령 책임론이 들 끓고 여당도가세했지,지금 반문쪽이 강해지는게 아니라 자한당지지율이오름 반문이 집권할 일은 없다는거다 병신들아",https://twitter.com/siva0370/status/1111592327267532800,2,0
2019-03-29,11:27:24,lim_pd,창원 선거가 웃기는게 당선이 되도 낙선이 되도 이해찬은 와댈 공격할꺼란 거지 민주당과 이해찬은 대통령님이 최종 적인거야,https://twitter.com/lim_pd/status/1111590678226624514,1,1
2019-03-29,11:23:37,gjcnta92,민주당 도움받아 정의당 후보 당선되면 교섭단체 부활해서 본격적으로 민주당 2중대 노릇 할려고 도와주는당가ㅋㅋㅋ,https://twitter.com/gjcnta92/status/1111589723531698177,0,0
2019-03-29,11:15:54,ComewithSunny,'선거법 위반' 이선두 의령군수 1심서 당선무효형…벌금 300만원(종합) http://a.msn.com/01/ko-kr/BBVndam?ocid=st,https://twitter.com/ComewithSunny/status/1111587783410212865,0,0
2019-03-29,10:59:02,togepy3,당선됨?,https://twitter.com/togepy3/status/1111583538325774336,0,0
2019-03-29,10:58:20,xxxrruin,ENDRECHERI LIVE2019 5/8 요코하마아리나 표 3장 양도합니다 제 명의 당선표로 개별 양도도 가능합니다 디엠주세요! #endrecheri譲 #堂本剛 #ENDRECHERI,https://twitter.com/xxxrruin/status/1111583362748055552,8,0
2019-03-29,10:58:17,textbook2580,그냥 자한당 당선시키자고 하세요. 이러니 작전세력 소리 듣는 거 아닙니까? 이러니 자한당 놈들이 기고만장하는 겁니다.,https://twitter.com/textbook2580/status/1111583351670890497,0,0
2019-03-29,10:56:10,Event_sundyyyyy,내가 이렇게까지 했는데 당선 안되면 선디님이랑 에나엔터 뿌시러 가겠습니다,https://twitter.com/Event_sundyyyyy/status/1111582815395602432,0,0
2019-03-29,10:54:39,ncgo1hit,통영 선거 한번 볼까.. 고성 개누리 밭.. 섬이 600개 이상 .. 이지역 분들 어디 찍을것 같아.. 주디로 당선 ... 니가 찾아 다니면서 홍보를 하세요..,https://twitter.com/ncgo1hit/status/1111582436331118592,3,1
2019-03-29,10:52:01,ncgo1hit,"통영 300 명만 마음 돌아 서면.. 개누리당 당선 각 아닌가... 지역 사정 잘 모르면 .. 씨부리지 말고.,ㅈ 개빡쳐서 지금 욕하는 칭구가 많아 . . 준비 하고 있어.. 강아지 자슥들아..",https://twitter.com/ncgo1hit/status/1111581771336806401,1,2
2019-03-29,10:42:37,kTnoET2DNYT0mk7,"충무김밥,통영꿀빵의 도시,통영굴,빼데기죽 등 양문석후보가 당선되면 맛투어갑니다.",https://twitter.com/kTnoET2DNYT0mk7/status/1111579406802153472,0,1
2019-03-29,10:40:37,ilhasvet,로치케 넣은거 안됐어.... 피아 당선발표기다려야돼...,https://twitter.com/ilhasvet/status/1111578905700241408,0,0
2019-03-29,10:39:21,yours_echo,1. 절 디게 활발하고 (어떤 분은) 인싸로 보시던데 사실 생각많고 소심해요.. 적당선을 지켜가면서 생활하는 적극적인 아싸(?)입니다٩꒰。•◡•。꒱۶,https://twitter.com/yours_echo/status/1111578586224300032,0,0
2019-03-29,10:30:17,kinkiszsz,우울함...최고죠야ㅠㅠ 나도 케리ㅠㅠㅠ 가고싶다ㅠㅜㅜ 당선되신 칭구님들 추카포카드려용 ,https://twitter.com/kinkiszsz/status/1111576303625330688,0,6
2019-03-29,10:29:15,roby_friends_,"왕의 부인은 장군을 워낙 싫어했기에 페티옹의 당선을 위해 온갖 수단을 동원했다. 페티옹은 알다시피 공화주의자다. 나는 여자들의 정치적 미숙함을 잘 드러내는 가장 좋은 예로 이 일을 꼽는다. _1권, p.563",https://twitter.com/roby_friends_/status/1111576042374754304,0,0
2019-03-29,10:28:14,every1breath,"정치공학? 편나누고 야합 다 좋다 ~ 그런데 정말 선거에서 당선된 다음엔 뭘 한건데 ???? 어떻게 이길까는 생각하기 전에, 경제발전과 환경에 대해서 먼저 고민 좀 해라 !! 그 고민을 해결하지 않는이상, 누가 되든지 우리와는 아무상관없다.",https://twitter.com/every1breath/status/1111575787914690560,0,0
2019-03-29,10:20:57,dalkanzin,이규석씨 교육감 꼭 당선되세요!!,https://twitter.com/dalkanzin/status/1111573954706075648,0,0
2019-03-29,10:01:55,Judy5124,함정 : 여러장 당선이라서 표값으로 통장털림... ,https://twitter.com/Judy5124/status/1111569163238031361,0,1
2019-03-29,09:59:51,Judy5124,근데 이번에 진자 독교만 가려구 맘먹고 당선 -&gt; 표값아끼니까 다른데 놀러간다 낙선 -&gt; 숙박비 교통비 안드니까 독교티켓가능 일케 생각햇단말이야...? 이제 다른여행도 갈수잇나..,https://twitter.com/Judy5124/status/1111568644050321408,0,0
2019-03-29,09:58:37,suntreewater,여기서 궁금 민주당 저분들 낙선 시키고 자유한국당 의원 당선 시키라는건가요? 그럼 자한당 의원수만 많아질텐데 지금도 정부 계속 발목 잡는데 아예 정부가 일을 못할수도 있을텐데요,https://twitter.com/suntreewater/status/1111568333818617856,3,8
2019-03-29,09:53:38,rlarlaks52,♡D-5 진순정국회의원후보 당선위한 가음정사거리♡ https://youtu.be/SA_Ef85UrOs @YouTube 님이 공유,https://twitter.com/rlarlaks52/status/1111567078547320833,0,0
2019-03-29,09:52:01,drawntolife_bot,클릭Click은 첫 번째로 투표를 통해 당선된 시장입니다. #Drawn_To_Life,https://twitter.com/drawntolife_bot/status/1111566673021009921,0,0
2019-03-29,09:51:56,Judy5124,ㅋㅋㅋㅋㅋㅋㅋㅋ 거기 우리구역이네...! 이미 당선된거만 봐두 이벤트 할수잏다,https://twitter.com/Judy5124/status/1111566652028514305,0,0
2019-03-29,09:45:46,abc33883,서민 '문빠가 박사모와 다른 점' 180625 http://seomin.khan.kr/382 문제는문빠들의숫자가그리많지않다는점이다 전해철이경선에서별로힘도못써보고패배한것 그리고이재명이본선에서압도적인표차로당선된것은 현실에서문빠들의존재감이극히미미하다는걸잘보여준다.,https://twitter.com/abc33883/status/1111565101398581248,0,0
2019-03-29,09:44:47,etfouonk367,6․4 지방선거 당선증 교부식 개최,https://twitter.com/etfouonk367/status/1111564854395977728,0,0
2019-03-29,09:43:51,thdnjs4710,문파요? 문재인 대통령을 끝임없이 끌어내리려고 안달하는 적폐정당 후보를 당선시키려고 최선을 다하면서 민주당과 정치인들을 비난하는자들을 말하는건가요 문재인 대통령을 지킬수 있는건 깨어있는 국민들과 진실된 언론과 민주당과 민주세력들 뿐이랍니다 노통때처럼 사기치지맙시다 ,https://twitter.com/thdnjs4710/status/1111564619955331072,2,1
2019-03-29,09:43:15,distracting_i,당선되면 지들 힘으로 된 줄알고 기고만장할 게 눈에 선하죠ㅠㅠ,https://twitter.com/distracting_i/status/1111564467244916737,0,0
2019-03-29,09:37:14,thdnjs4710,우리 민주당 정치인을 쓰레기라고 표현하시는 분께선 문재인 대통령을 끝임없이 끌어내리려고 안달하는 적폐정당 후보를 당선시키려고 최선을 다하시분 맞죠,https://twitter.com/thdnjs4710/status/1111562953155702784,0,0
2019-03-29,09:35:46,golden0216,통영 고성. 이번만큼은 자유당 불패를깨고 양문석후보가 꼭 당선되시기를 응원합니다 이미지 좋으신 이석현의원님께서 지원가시는만큼 양문석후보자당선이 눈에 보이는듯합니다.,https://twitter.com/golden0216/status/1111562584845541377,0,2
2019-03-29,09:27:26,textbook2580,목포 살아본 적이 없다고 썼거늘 못봤나보군요. 목포와는 아주 먼 서울에 살고 있습니다. 학력은 일자무식입니다. 국회의원의 당선욕구와 일반 시민들의 생존욕구를 동일시하다니요? 저는 님의 이러한 강팍함이 참 안쓰럽습니다.,https://twitter.com/textbook2580/status/1111560488532336640,0,0
2019-03-29,09:20:30,kscmylife35,세월호 소유자는 유병언이 아니라 진짜 소유자는 국가정보원 입니다. 그리고 국가정보원을 퇴직한 인간말종들이 모여서... 이런 상상하기도 어려운 천인공노 할 짖을 한거라... 전 추정합니다. 세월호참사 즈음에.. 모지리박근혜 당선시키려 국가기관을 총동원해 부정선거를 기획하고 실행한 놈들은,https://twitter.com/kscmylife35/status/1111558743026618369,1,1
2019-03-29,09:19:52,b2dora3,.....5장 당선....아 멘탈 나간다....ㅠㅠ,https://twitter.com/b2dora3/status/1111558580618944512,0,0
2019-03-29,09:17:47,keq7803,"거적떼기가 나왔어도 제1야당 점바 걸쳤으면 묻지마 당선, 떼 놓은 당상인 상황에서 무능력자가 제대로 된 검증없이 주워 먹은 결과겠지요. 불나방처럼 온갖 잡것들이 꾀었으니 앞으로 불거질 문제가 더 큰 걱정입니다. 그럼에도 갖가지 이유를 대며 ""이니 하고 싶은거 다해""라는 것들이 천지니…",https://twitter.com/keq7803/status/1111558057731866629,2,2
2019-03-29,09:17:11,prekim022,공모전 당선작들 꼭 가봐야지 특히 대상 진자 잼서보인다ㅜㅜ,https://twitter.com/prekim022/status/1111557906170675200,0,0
2019-03-29,09:16:10,reru_rel,이름공모전해주세요 제가 미래를보고왔는데 최우수상 당선이름은 &gt;한조&lt; 임,https://twitter.com/reru_rel/status/1111557650485960705,0,0
2019-03-29,09:15:48,eggcorn02,엔드리 도쿄 당선이요 ,https://twitter.com/eggcorn02/status/1111557557716283393,0,1
2019-03-29,09:14:24,dokunndokunn,귀에서 애플 해금된 웨이키 웨이키 들으면서 당선 메일 확인하고 덜덜 떨고 있는 사람 저....,https://twitter.com/dokunndokunn/status/1111557208515313664,0,0
2019-03-29,09:13:47,dokunndokunn,당선 꽤 많은 듯! 여러분 얼른 확인하세여!!!!!,https://twitter.com/dokunndokunn/status/1111557052789190656,0,0
2019-03-29,09:12:46,dokunndokunn,나 진짜 뮤모 당선률 100퍼야ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,https://twitter.com/dokunndokunn/status/1111556795862908928,0,0
2019-03-29,09:12:25,dokunndokunn,미친.. 리리이베 당선 됐어ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,https://twitter.com/dokunndokunn/status/1111556706092224512,1,3
2019-03-29,09:07:17,danwooisajunky,진짜 다 백인들이예요 ㅋㅋㅋㅋ 학교에서 트럼프 당선되고 당당하게 트럼프 지지자라고 말하고 다니기 시작한애들도 다 백인애들이었고 ㅋㅋㅋ,https://twitter.com/danwooisajunky/status/1111555416859660288,0,0
2019-03-29,09:06:23,danwooisajunky,그것도 웃펐음 울학교 페이스북 한국으로 따지면 대나무숲? 이런 페이지 있었는데 트럼프 당선되고 어떤 캐나다애가 자기 여권사진 올리고 이거 경매한다 한애도 있었고 어떤 미국인애들은 나랑 결혼해줄 캐나다인 찾는다 이런글도올리고 ㅋㅋㅋ,https://twitter.com/danwooisajunky/status/1111555190732161025,0,0
2019-03-29,09:03:47,danwooisajunky,대학때 트럼프 당선되니까 학교 분위기 양분되던 기억도 있다 나같은 외국계 학생들이랑 힐러리 지지자들은 진짜 완전 초상집도 무너진 분위기였는데 트럼프 당선되니까 조용하던 애들이 갑자기 나 트럼프 지지해라고 당당하게 밝히기 시작한애도 나오기 시작하고,https://twitter.com/danwooisajunky/status/1111554534826868737,0,5
2019-03-29,09:01:45,K_gariamP,"어예 란마츠 3일차 당선이다!!!!!!! 4장이니 2장은 1,2일차 구하고 나머지 한장은 팔면 되는 군 ",https://twitter.com/K_gariamP/status/1111554023528660992,0,0
2019-03-29,08:58:59,wsj053161,수고해주세요 그래도 이군현 무투표당선지역이라 만만치 않습니다,https://twitter.com/wsj053161/status/1111553328985460736,0,2
2019-03-29,08:54:18,Kim_Youngsam07,반일의 이야기를 상당하지 않으면 당선 될 수없는 시대였다,https://twitter.com/Kim_Youngsam07/status/1111552147710070784,0,0
2019-03-29,08:46:09,nemtrpg,초여명 당선작들 다 넘 가보고싶다,https://twitter.com/nemtrpg/status/1111550096032714752,0,1
2019-03-29,08:44:52,9_bongbong,모당선 도대체 뭐하는시날인지 감도안옴 앤캐랑가면 후유증에 최소 한달은 앓아누울 시나리오라고만 짐작중임,https://twitter.com/9_bongbong/status/1111549775436898304,1,1
2019-03-29,08:43:18,whitefox0114_T,꺄~~ 당선 분들 축하드려요,https://twitter.com/whitefox0114_T/status/1111549378454446080,0,0
2019-03-29,08:41:46,aini3104,혹시 당선되시면 저도 슬그머니 부탁드려도될까요? 맨날 부탁만 드리네요 ㅠㅠㅠㅠ,https://twitter.com/aini3104/status/1111548993740275717,0,1
2019-03-29,08:37:29,fleetk20818,수고하셨습니다〜 저도 감동을 알고싶습니다 어떻게 하면 당선될까요 ,https://twitter.com/fleetk20818/status/1111547915200192512,0,0
2019-03-29,08:36:20,nuzyan,공모당선작들 너무 해보고싶어 흑흑흑 당분간 시간이 없는ㄷ ㅔ언젠가 꼭 저랑 가주세요,https://twitter.com/nuzyan/status/1111547626522959872,0,0
2019-03-29,08:32:52,5Mt19BjLZbnWSzC,♡D-5 진순정국회의원후보 당선위한 가음정사거리♡,https://twitter.com/5Mt19BjLZbnWSzC/status/1111546756024532992,0,0
2019-03-29,08:32:04,cyanoinsane,그야 거언국 대통령이 국회의원을 버스채로 납치하고 부정선거로 당선됐다 쫓겨났는데 그러자마자 남로당 빨갱이가 쿠데타로 정권 잡아서 정적 남치해서 죽이려다 ・・・ 다음은 질문 상자에 #peing #질문함 https://peing.net/ko/qs/169300328,https://twitter.com/cyanoinsane/status/1111546552613400578,0,0
2019-03-29,08:30:20,yokotan1106,당선 축하합니다～～～～♡,https://twitter.com/yokotan1106/status/1111546116154097664,0,1
2019-03-29,08:30:02,worldwright,공모전 당선되신 분들과 그 주변 분들이기뻐하시는 것 같아 기분이 좋다. 나도 내일 상 받으러 가니 더 공감이 되고 그런다...,https://twitter.com/worldwright/status/1111546041449340928,4,9
2019-03-29,08:29:26,suika244,근데 막 탐라에 당선파티다~ 다 당선이야~ 기부니가 좋당 ,https://twitter.com/suika244/status/1111545892144713730,0,2
2019-03-29,08:28:24,Shutto_to,히힉 아니에요!!:) 그래두 주위분들 많이 당선되셔서 기부니가 좋네요ㅜㅜㅜ 마음만큼은 커리상과 함께니까요~~~,https://twitter.com/Shutto_to/status/1111545632597000192,0,0
2019-03-29,08:28:09,honssi_0218,호호호호호호~~ 남은건 당선뿐이닷!!,https://twitter.com/honssi_0218/status/1111545568965189632,0,1
2019-03-29,08:27:40,Kortailab,2000년 총통 선거에서 민주진보당 천수이볜이 제10대 총통으로 당선되면서 헌정 최초로 비국민당계 정권교체가 이루어졌습니다. 그러나 정치적으로 '새로운 나라'를 꿈꾸었기에 양안관계는 최악에 치달아 2005년에 중화인민공화국은 반분열국가법을 제정합니다.,https://twitter.com/Kortailab/status/1111545447347150853,0,0
2019-03-29,08:26:14,Event_sundyyyyy,선디님 이벤트 당선돼라!,https://twitter.com/Event_sundyyyyy/status/1111545086175666176,0,0
2019-03-29,08:26:01,milpiyu82,개봉박두부터 흥하는 이번 원정 대박적 기운 무엇?! 당선 추카헤용 ,https://twitter.com/milpiyu82/status/1111545032736038912,0,0
2019-03-29,08:22:57,honssi_0218,이제 잘해 ~~ ~ 신청도 잘하고 티켓 뽑는것도 잘해 ~ 당선만 시켜줘~~,https://twitter.com/honssi_0218/status/1111544260115881984,0,2
2019-03-29,08:22:08,Shutto_to,앗 자리 안남았겠죠ㅜㅜㅜㅜㅜㅜ당선 축하드리고 쟁게 보고 오셔요!!!!!!,https://twitter.com/Shutto_to/status/1111544052510416896,0,0
2019-03-29,08:18:29,Shutto_to,헉 당선 많이 되셨나봐요!!!!!모두 축하드립니다!!!!!!! ,https://twitter.com/Shutto_to/status/1111543134561816579,0,0
2019-03-29,08:15:30,oolong_trpg,헤헤 완존 당선될거라구 생각햇어요 넘 멋져!!!,https://twitter.com/oolong_trpg/status/1111542384699990016,0,0
2019-03-29,08:14:37,y37669741,"나베 언년이 똥파리 공통점 민주당 폭망으로 수구세력 집권을 특히 똥파리가 거품물며 이재명 더까대는건 좃선일보 티비좃선 폐간 발언이후 거의 이성상실 공격을,, 10년전 이명박당선 하얗게 웃던 노뺘 민주진영 배신자들 결코 잊어선 안된다",https://twitter.com/y37669741/status/1111542162565398529,4,1
